household_id,ea_id,saq01,saq14,pw_w4,adulteq,hh_size,food_cons_ann,nonfood_cons_ann,educ_cons_ann,fafh_cons_ann,utilities_cons_ann,total_cons_ann,nom_foodcons_aeq,nom_nonfoodcons_aeq,nom_educcons_aeq,nom_utilities_aeq,nom_totcons_aeq,spat_totcons_aeq,cons_quint
140313010301371023,140313010301371,ADDIS ABABA,URBAN,1085.953498260533,4.25,6,81692,49472,31100,3640,11100,177004,20078.1171875,11640.470703125,7317.64697265625,2611.7646484375,41648,39951.18359375,5
150101010101013199,150101010101013,DIRE DAWA,URBAN,178.7769679300291,1.8199999332427979,2,28444,14748,0,0,3360,46552,15628.572265625,8103.296875,0,1846.1539306640625,25578.0234375,24133.2890625,4
150101010100431059,150101010100431,DIRE DAWA,URBAN,172.4845731191885,1.8599998950958252,2,35412,47110,0,5980,9540,98042,22253.765625,25327.958984375,0,5129.03271484375,52710.75390625,49733.47265625,5
120401088801403061,120401088801403,GAMBELA,RURAL,189.0225563909775,5.019999980926514,6,20488,1782,700,1820,600,25390,4443.82470703125,354.9800720214844,139.44223022460937,119.52191162109375,5057.76904296875,5165.2333984375,1
042424010100685185,042424010100685,OROMIA,URBAN,7728.376166666668,4.570000171661377,6,87836.6640625,8104,2350,780,1200,100270.6640625,19390.955078125,1773.3040771484375,514.22320556640625,262.5820617675781,21941.064453125,23864.76953125,4
010201088801806013,010201088801806,TIGRAY,RURAL,1751.077547169811,3.299999952316284,4,8541.9599609375,1804,500,0,144,10989.9599609375,2588.47265625,546.66668701171875,151.51515197753906,43.6363639831543,3330.291015625,3413.569580078125,1
060206088800904098,060206088800904,BENISHANGUL GUMUZ,RURAL,748.340534171249,2.679999828338623,3,13472.333374023438,3054,0,0,0,16526.33203125,5026.990234375,1139.5523681640625,0,0,6166.5419921875,6809.65478515625,1
020601010100306142,020601010100306,AFAR,URBAN,224.8329812981298,2.619999885559082,3,18148,16136,0,0,9600,43884,6926.7177734375,6158.77880859375,0,3664.122314453125,16749.619140625,16330.755859375,4
050205088802405066,050205088802405,SOMALI,RURAL,1710.462784090909,3.259999990463257,4,200556.296875,1920,200,0,0,202676.296875,61520.3359375,588.95703125,61.349693298339844,0,62170.64453125,52059.0859375,5
130101088800107134,130101088800107,HARAR,RURAL,41.14158496732026,5.769999980926514,8,75530,19972,2050,0,4560,102112,13090.12109375,3461.351806640625,355.28594970703125,790.29461669921875,17697.0546875,18000.306640625,4
050301088800706012,050301088800706,SOMALI,RURAL,1154.211525189786,4.639999866485596,6,44980,19905,0,5200,0,70085,10814.6552734375,4289.87060546875,0,0,15104.5263671875,12647.8955078125,3
141008011000847002,141008011000847,ADDIS ABABA,URBAN,2025.308687782805,1.8399999141693115,2,20956,2652,0,0,6000,29608,11389.130859375,1441.304443359375,0,3260.86962890625,16091.3046875,15435.71484375,3
030409010100102149,030409010100102,AMHARA,URBAN,4940.423298298299,3.5199999809265137,4,101867.9990234375,19218,740,0,2640,124466,28939.7734375,5459.6591796875,210.22727966308594,750,35359.66015625,37946.203125,5
020502088800303014,020502088800303,AFAR,RURAL,234.9715693173821,3.5799999237060547,5,26372.703125,3574,0,1040,0,30986.703125,7657.1796875,998.32403564453125,0,0,8655.50390625,8352.865234375,2
140804010800447024,140804010800447,ADDIS ABABA,URBAN,1377.269465290806,2.9800000190734863,4,69160,13700,6000,0,2760,91620,23208.052734375,4597.3154296875,2013.4228515625,926.17449951171875,30744.966796875,29492.359375,5
020206088801304041,020206088801304,AFAR,RURAL,260.4888438133875,2.940000057220459,4,42295.6396484375,11560,800,0,600,55255.640625,14386.271484375,3931.97265625,272.10882568359375,204.08163452148437,18794.435546875,18137.2890625,4
150101010100420155,150101010100420,DIRE DAWA,URBAN,151.0357142857143,4.880000114440918,5,52156,5876,3650,1560,5640,68882,11007.376953125,1204.098388671875,747.9508056640625,1155.7376708984375,14115.1640625,13317.8916015625,3
071601088800404098,071601088800404,SNNP,RURAL,6663.638377192982,4.599999904632568,5,45552,968,300,1040,420,48280,10128.6962890625,210.43478393554687,65.21739196777344,91.304351806640625,10495.65234375,11599.9970703125,3
150101010100357031,150101010100357,DIRE DAWA,URBAN,162.2930346051464,2.9700000286102295,4,40123.20007324219,42156,5000,4836,6300,98415.203125,15137.77734375,14193.939453125,1683.501708984375,2121.212158203125,33136.43359375,31264.775390625,5
040116010100105127,040116010100105,OROMIA,URBAN,6433.527051282052,3.740000009536743,5,12740,7124,0,0,2580,22444,3406.4169921875,1904.8128662109375,0,689.839599609375,6001.0693359375,6527.21923828125,1
020206088800803013,020206088800803,AFAR,RURAL,242.3917241379311,0.7400000095367432,1,14549.981994628906,432,0,4160,540,19681.982421875,25283.759765625,583.78375244140625,0,729.729736328125,26597.2734375,25667.302734375,5
140208010200823081,140208010200823,ADDIS ABABA,URBAN,1220.930769230769,0.800000011920929,1,4680,2840,0,46800,120,54440,64350,3550,0,150,68050,65277.515625,5
150101088801007025,150101088801007,DIRE DAWA,RURAL,40.24955817378498,7.460000038146973,9,18209.114013671875,5062,500,0,0,23771.11328125,2440.89990234375,678.55224609375,67.02413177490234,0,3186.476318359375,3295.5166015625,1
120105088800804069,120105088800804,GAMBELA,RURAL,243.9450395901258,4.259999752044678,5,20280,1964,0,0,0,22244,4760.5634765625,461.03289794921875,0,0,5221.5966796875,5332.5419921875,1
070211010100614020,070211010100614,SNNP,URBAN,3340.771111111111,5.360000133514404,6,77472.4658203125,12544,17700,0,1920,109636.46875,14453.818359375,2340.29833984375,3302.23876953125,358.2089538574219,20454.564453125,22118.640625,4
030519088801304010,030519088801304,AMHARA,RURAL,6952.753977968177,3.8899998664855957,5,28368.557067871094,9152,0,1612,0,39132.5546875,7707.08447265625,2352.69921875,0,0,10059.783203125,10078.7568359375,2
120301088800404070,120301088800404,GAMBELA,RURAL,273.1289232254949,4.739999771118164,5,81305.12539672852,4996,300,0,600,87201.125,17152.98046875,1054.008544921875,63.291141510009766,126.58228302001953,18396.86328125,18787.748046875,4
140205010200504111,140205010200504,ADDIS ABABA,URBAN,1130.79494062984,1.0399999618530273,1,0,7066,0,84760,2760,94586,81500,6794.23095703125,0,2653.84619140625,90948.078125,87242.6875,5
120106010100108066,120106010100108,GAMBELA,URBAN,111.6081742043551,2.5399999618530273,3,13104,1704,3249,0,5304,23361,5159.05517578125,670.86614990234375,1279.1339111328125,2088.18896484375,9197.244140625,9315.326171875,2
120103010100101033,120103010100101,GAMBELA,URBAN,157.1834866713848,4.139999866485596,5,137644,6040,1020,0,1200,145904,33247.34375,1458.937255859375,246.37681579589844,289.8550720214844,35242.51171875,35694.984375,5
141001011000136072,141001011000136,ADDIS ABABA,URBAN,1182.293719571567,4.71999979019165,6,50400.01477050781,28163,14050,0,8580,101193.015625,10677.9697265625,5966.73779296875,2976.695068359375,1817.796630859375,21439.19921875,20565.7265625,4
060103088806701107,060103088806701,BENISHANGUL GUMUZ,RURAL,785.3912403386088,1.6800000667572021,2,28216.74072265625,360,140,52,0,28768.740234375,16826.630859375,214.28570556640625,83.33332824707031,0,17124.25,18910.1484375,4
030206088800908096,030206088800908,AMHARA,RURAL,8451.428309833364,3.6399998664855957,4,38457.798767089844,9470,450,7020,0,55397.796875,12493.9013671875,2601.6484375,123.62638092041016,0,15219.17578125,15247.8798828125,3
130101088800309051,130101088800309,HARAR,RURAL,183.8424057084608,7.259999752044678,8,93974.400146484375,8256,4400,520,3120,110270.3984375,13015.7578125,1137.1900634765625,606.06060791015625,429.7520751953125,15188.7607421875,15449.03125,3
031506088800509106,031506088800509,AMHARA,RURAL,1551.954012939325,0.8199999928474426,1,30057.645568847656,7940,0,0,0,37997.6484375,36655.6640625,9682.9267578125,0,0,46338.59765625,46425.99609375,5
010211010100302112,010211010100302,TIGRAY,URBAN,1332.803962848297,1.5199999809265137,2,25376,3432,120,0,2040,30968,16694.736328125,2257.894775390625,78.94737243652344,1342.105224609375,20373.68359375,20850.578125,4
031506088800509045,031506088800509,AMHARA,RURAL,7697.691904179052,4.019999980926514,5,21860.643798828125,8152,230,0,720,30962.64453125,5437.97119140625,2027.8607177734375,57.213932037353516,179.10447692871094,7702.150390625,7716.6767578125,2
050502088800603004,050502088800603,SOMALI,RURAL,1343.924136167726,3.9000000953674316,5,73455.199951171875,10262,0,0,0,83717.203125,18834.666015625,2631.281982421875,0,0,21465.94921875,17974.68359375,4
041803010100206167,041803010100206,OROMIA,URBAN,6165.263823529411,2.1700000762939453,3,14372.799926757813,2654,1100,0,2040,20166.80078125,6623.40966796875,1223.0413818359375,506.91241455078125,940.0921630859375,9293.4560546875,10108.26953125,2
050706010100201096,050706010100201,SOMALI,URBAN,1197.335294117647,1.0399999618530273,1,66528.292724609375,2580,0,0,12000,81108.2890625,63969.515625,2480.769287109375,0,11538.4619140625,77988.7421875,76449.1953125,5
070420010100106116,070420010100106,SNNP,URBAN,4957.606797138047,1.0399999618530273,1,0,4922,0,31304,840,37066,30100.001953125,4732.6923828125,0,807.69232177734375,35640.38671875,38539.90234375,5
030206010100105050,030206010100105,AMHARA,URBAN,4881.59174497881,3.5299999713897705,5,33540,10008,550,2080,2640,48818,10090.6513671875,2835.12744140625,155.807373046875,747.8753662109375,13829.4619140625,14841.0810546875,3
041008088801110048,041008088801110,OROMIA,RURAL,15617.35294117647,4,5,73072.69384765625,5842,300,1560,60,80834.6953125,18658.173828125,1460.5,75,15,20208.673828125,21045.521484375,4
041212088800904045,041212088800904,OROMIA,RURAL,12377.38927738928,4.769999980926514,7,24821.262573242188,480,0,2600,0,27901.26171875,5748.6923828125,100.6289291381836,0,0,5849.3212890625,6091.54345703125,1
040903088802905034,040903088802905,OROMIA,RURAL,13338.26555023924,3.870000123977661,5,65564.92167663574,29060,80,0,600,95304.921875,16941.83984375,7509.04345703125,20.671833038330078,155.03875732421875,24626.59375,25646.388671875,5
140710010701008132,140710010701008,ADDIS ABABA,URBAN,1305.132891246684,3.759999990463257,4,39780,19468,0,0,12600,71848,10579.787109375,5177.65966796875,0,3351.063720703125,19108.509765625,18329.994140625,4
120103010100101147,120103010100101,GAMBELA,URBAN,157.1834866713848,3.4000000953674316,4,94692,5104,1948,0,0,101744,27850.587890625,1501.1763916015625,572.941162109375,0,29924.705078125,30308.904296875,5
140107010100712035,140107010100712,ADDIS ABABA,URBAN,1337.20989010989,4.759999752044678,5,39780,10244,3000,15600,6240,74864,11634.4541015625,2152.10107421875,630.25213623046875,1310.9244384765625,15727.7314453125,15086.955078125,3
042101010501435056,042101010501435,OROMIA,URBAN,6218.829370629371,2.740000009536743,3,64479.58201599121,54972,2400,3120,12,124983.578125,24671.380859375,20062.7734375,875.91241455078125,4.379561901092529,45614.4453125,49613.73828125,5
030512088800206021,030512088800206,AMHARA,RURAL,7505.813953488373,1.5799999237060547,2,16359.746063232422,3068,0,780,0,20207.74609375,10847.94140625,1941.772216796875,0,0,12789.712890625,12813.8349609375,3
041212088800904105,041212088800904,OROMIA,RURAL,12377.38927738928,3.2799999713897705,4,28045.212646484375,300,350,4680,0,33375.2109375,9977.19921875,91.46341705322266,106.70732116699219,0,10175.369140625,10596.734375,2
130105010100209177,130105010100209,HARAR,URBAN,95.27502502502502,3.8399999141693115,4,22672,3612,700,0,12,26996,5904.1669921875,940.625,182.2916717529297,3.125,7030.20849609375,7041.828125,1
050207088800806002,050207088800806,SOMALI,RURAL,1548.56712962963,2.7100000381469727,4,40358.5,15280,0,3640,0,59278.5,16235.6083984375,5638.37646484375,0,0,21873.984375,18316.35546875,4
040706088802003009,040706088802003,OROMIA,RURAL,12067.95454545454,2.559999942779541,3,27612,8120,1100,1560,120,38512,11395.3125,3171.875,429.6875,46.875,15043.75,15666.716796875,3
130103088800305047,130103088800305,HARAR,RURAL,197.9637226970561,2.869999885559082,4,41002.57897949219,192,0,0,0,41194.578125,14286.61328125,66.898956298828125,0,0,14353.51171875,14599.46875,3
140713010701371095,140713010701371,ADDIS ABABA,URBAN,1197.600881920627,1,1,39606.6669921875,13736,0,19500,9300,82142.671875,59106.66796875,13736,0,9300,82142.671875,78796.03125,5
050310010100201080,050310010100201,SOMALI,URBAN,822.5461300309598,4.340000152587891,6,15860.000061035156,24870,29000,6500,36,76266,5152.07373046875,5730.41455078125,6682.02734375,8.294930458068848,17572.810546875,17225.912109375,4
010305088801602042,010305088801602,TIGRAY,RURAL,2094.034227994228,4.980000019073486,6,43761.48132324219,5296,700,0,0,49757.48046875,8787.4462890625,1063.453857421875,140.562255859375,0,9991.4619140625,10241.3125,2
020206088801304033,020206088801304,AFAR,RURAL,260.4888438133875,2.0799999237060547,3,25447.6396484375,4300,0,0,3000,32747.640625,12234.4423828125,2067.307861328125,0,1442.3077392578125,15744.05859375,15193.5693359375,3
071901088803902061,071901088803902,SNNP,RURAL,7600.891116352202,5.690000057220459,8,16569.72674560547,5300,810,4368,0,27047.7265625,3679.740966796875,931.45867919921875,142.35501098632812,0,4753.5546875,5253.72021484375,1
050212010101601024,050212010101601,SOMALI,URBAN,638.7547890360332,1.0399999618530273,1,0,2080,0,38480,0,40560,37000,2000.0001220703125,0,0,39000,38230.1171875,5
050606088800801124,050606088800801,SOMALI,RURAL,1870.116737438075,7.460000038146973,9,20383.999969482422,4230,1250,0,0,25864,2732.439697265625,567.02410888671875,167.56031799316406,0,3467.024169921875,2903.140380859375,1
041801088800702065,041801088800702,OROMIA,RURAL,14973.20286195286,4.210000038146973,6,51652.421875,3068,0,0,0,54720.421875,12268.9833984375,728.7410888671875,0,0,12997.724609375,13535.96484375,3
140101010100114142,140101010100114,ADDIS ABABA,URBAN,1515.426633165829,3.440000057220459,4,30264,15968,0,5200,25920,77352,10309.3017578125,4641.8603515625,0,7534.8837890625,22486.046875,21569.923828125,4
130108010100301090,130108010100301,HARAR,URBAN,128.2769639065818,1.7799999713897705,2,21268,3068,0,0,1620,25956,11948.314453125,1723.5955810546875,0,910.11236572265625,14582.0224609375,14606.1240234375,3
140208010200823125,140208010200823,ADDIS ABABA,URBAN,1220.930769230769,6.139999866485596,7,12844,150,300,0,2880,16174,2091.856689453125,24.429967880249023,48.85993576049805,469.0553894042969,2634.201904296875,2526.879638671875,1
050109088800301011,050109088800301,SOMALI,RURAL,185.570319001387,1.8199999332427979,2,17160,1790,0,1560,0,20510,10285.71484375,983.51654052734375,0,0,11269.2314453125,9436.380859375,2
030701088800919038,030701088800919,AMHARA,RURAL,8543.574317492416,5.679999828338623,6,55452.71692657471,9394,720,10400,0,75966.71875,11593.7880859375,1653.873291015625,126.76056671142578,0,13374.4228515625,13399.6474609375,3
030409010100102137,030409010100102,AMHARA,URBAN,4940.423298298299,1.8399999141693115,2,51283.84716796875,21416,4100,520,7140,84459.84375,28154.265625,11639.130859375,2228.260986328125,3880.43505859375,45902.08984375,49259.80859375,5
050802088801803030,050802088801803,SOMALI,RURAL,1445.329320987654,4.960000038146973,6,33280,6060,400,0,1200,40940,6709.67724609375,1221.774169921875,80.64515686035156,241.93548583984375,8254.0322265625,6911.580078125,1
071501030100102062,071501030100102,SNNP,URBAN,3799.805616875154,7.460000038146973,10,88070.66662597656,5448,290,0,120,93928.6640625,11805.7197265625,730.294921875,38.873992919921875,16.085790634155273,12590.9736328125,13615.3095703125,3
140606010600617135,140606010600617,ADDIS ABABA,URBAN,1388.641039729501,4.320000171661377,5,32396,7052,500,0,3900,43848,7499.07373046875,1632.4073486328125,115.74073791503906,902.77777099609375,10150,9736.470703125,2
140313010301371122,140313010301371,ADDIS ABABA,URBAN,1085.953498260533,5.300000190734863,6,38064,18084,1400,4420,14340,76308,8015.8486328125,3412.075439453125,264.15093994140625,2705.660400390625,14397.7353515625,13811.1455078125,3
130108010100309124,130108010100309,HARAR,URBAN,89.96195652173913,1.0399999618530273,1,64147.2001953125,21168,0,28080,8520,121915.203125,88680,20353.84765625,0,8192.3076171875,117226.1640625,117419.921875,5
071304010100212149,071304010100212,SNNP,URBAN,3669.230503795721,5.940000057220459,7,7467.9736328125,288,0,0,240,7995.9736328125,1257.234619140625,48.48484802246094,0,40.4040412902832,1346.12353515625,1455.6370849609375,1
141005011000511023,141005011000511,ADDIS ABABA,URBAN,1220.930769230769,2.299999952316284,3,25480,8210,0,0,22200,55890,11078.2607421875,3569.565185546875,0,9652.173828125,24300,23309.97265625,4
050901010100102068,050901010100102,SOMALI,URBAN,897.0236105476674,5.300000190734863,6,46995,5414,1800,0,180,54389,8866.98046875,1021.5093994140625,339.62261962890625,33.96226119995117,10262.0751953125,10059.49609375,2
030606088800202046,030606088800202,AMHARA,RURAL,7894.801391953826,5.119999885559082,6,25367.413452148437,3192,555,6240,3000,38354.4140625,6173.3232421875,623.4375,108.3984375,585.9375,7491.0966796875,7505.22509765625,2
150101010100357064,150101010100357,DIRE DAWA,URBAN,162.2930346051464,3.259999990463257,4,28548,16632,2950,0,7320,55450,8757.0556640625,5101.84033203125,904.907958984375,2245.398681640625,17009.203125,16048.4658203125,4
043131010100723094,043131010100723,OROMIA,URBAN,5585.458448275862,1.6800000667572021,2,31960.5,10690,550,0,2760,45960.5,19024.10546875,6363.09521484375,327.3809509277344,1642.8570556640625,27357.439453125,29756.03125,5
130102088800408077,130102088800408,HARAR,RURAL,114.8137254901961,1.7799999713897705,2,47302.66650390625,6592,3700,12480,6900,76974.671875,33585.76953125,3703.370849609375,2078.651611328125,3876.404541015625,43244.19921875,43985.21875,5
120106010100515073,120106010100515,GAMBELA,URBAN,133.5191061452514,2.4200000762939453,3,55839.16000556946,13420,3600,0,1740,74599.15625,23074.033203125,5545.45458984375,1487.603271484375,719.00823974609375,30826.095703125,31221.8671875,5
010304088801407036,010304088801407,TIGRAY,RURAL,639.1674242424243,2.0999999046325684,3,15408.806762695312,1310,0,780,0,17498.806640625,7708.9560546875,623.8095703125,0,0,8332.765625,8541.138671875,2
120201088800501056,120201088800501,GAMBELA,RURAL,228.8167787890779,1.559999942779541,2,6448,908,0,0,0,7356,4133.33349609375,582.05133056640625,0,0,4715.384765625,4815.57421875,1
020302088800306039,020302088800306,AFAR,RURAL,123.6735321528425,1.5799999237060547,2,6968,2384,0,0,0,9352,4410.126953125,1508.86083984375,0,0,5918.98779296875,5712.03076171875,1
050801010100308146,050801010100308,SOMALI,URBAN,1041.706077348066,2.0399999618530273,3,49556,17020,0,1820,9900,78296,25184.314453125,8343.1376953125,0,4852.94140625,38380.39453125,37622.7421875,5
020403088800302067,020403088800302,AFAR,RURAL,628.014921630094,5.980000019073486,8,44239.279296875,9108,0,5200,0,58547.28125,8267.4375,1523.076904296875,0,0,9790.515625,9448.19140625,2
140902010900263137,140902010900263,ADDIS ABABA,URBAN,1324.83977086743,3.8399999141693115,4,45552,36084,16000,0,10740,108376,11862.5,9396.875,4166.6669921875,2796.875,28222.91796875,27073.064453125,5
031506088800509083,031506088800509,AMHARA,RURAL,7697.691904179052,2.9600000381469727,4,27886.296661376953,6420,0,1820,0,36126.296875,10035.9111328125,2168.9189453125,0,0,12204.830078125,12227.8486328125,3
130102088800415056,130102088800415,HARAR,RURAL,184.1014957264957,1.659999966621399,2,27976,5000,200,0,2760,35936,16853.01171875,3012.04833984375,120.48193359375,1662.650634765625,21648.193359375,22019.150390625,4
031105010500201182,031105010500201,AMHARA,URBAN,4796.258158995816,1.7799999713897705,2,22646,3188,8025,3120,1824,38803,14475.28125,1791.01123046875,4508.42724609375,1024.7191162109375,21799.439453125,23394.05859375,4
050213088801502072,050213088801502,SOMALI,RURAL,1858.280555555556,2.9200000762939453,4,32595.5302734375,3610,0,0,1200,37405.53125,11162.8525390625,1236.3013916015625,0,410.9588928222656,12810.11328125,10726.650390625,2
050310010100201140,050310010100201,SOMALI,URBAN,822.5461300309598,8.5600004196167,10,117260,64330,17550,12480,18000,229620,15156.541015625,7515.1865234375,2050.233642578125,2102.8037109375,26824.765625,26295.228515625,5
150101088801007004,150101088801007,DIRE DAWA,RURAL,40.24955817378498,6.699999809265137,9,22412,6764,0,1040,0,30216,3500.298583984375,1009.55224609375,0,0,4509.85107421875,4664.1767578125,1
140313010301371144,140313010301371,ADDIS ABABA,URBAN,1085.953498260533,4.039999961853027,4,32812,8618,0,4680,4380,50490,9280.1982421875,2133.16845703125,0,1084.158447265625,12497.5244140625,11988.3525390625,3
010212010100510076,010212010100510,TIGRAY,URBAN,1581.651974246995,6.539999961853027,8,86372,17572,1427,0,1800,107171,13206.7275390625,2686.85009765625,218.1957244873047,275.2293701171875,16387.00390625,16770.58203125,4
140303010300315001,140303010300315,ADDIS ABABA,URBAN,1267.590543851053,5.039999961853027,6,40404,16950,6120,0,5544,69018,8016.66650390625,3363.09521484375,1214.2857666015625,1100,13694.0478515625,13136.126953125,3
050405088801501015,050405088801501,SOMALI,RURAL,1550.703084291188,4.699999809265137,5,56680,8070,0,3900,1200,69850,12889.3623046875,1717.0213623046875,0,255.31915283203125,14861.703125,12444.5654296875,3
130103088800402096,130103088800402,HARAR,RURAL,123.5693045563549,4.179999828338623,5,17510.264282226563,9100,3950,0,0,30560.263671875,4189.05859375,2177.03369140625,944.97613525390625,0,7311.068359375,7436.3486328125,2
010604010100137013,010604010100137,TIGRAY,URBAN,1500.507772743116,3.6000001430511475,5,46748,29788,1800,0,4848,83184,12985.5546875,8274.4443359375,499.9999694824219,1346.6666259765625,23106.666015625,23647.533203125,4
120106010100205020,120106010100205,GAMBELA,URBAN,97.10480446927373,5.329999923706055,7,65208,18384,1850,0,6000,91442,12234.146484375,3449.15576171875,347.0919494628906,1125.70361328125,17156.09765625,17376.36328125,4
130107010100305045,130107010100305,HARAR,URBAN,101.7442080378251,7.380000114440918,9,28912,5768,3000,41600,1800,81080,9554.4716796875,781.57177734375,406.5040588378906,243.90243530273438,10986.44921875,11004.607421875,3
120301010100113065,120301010100113,GAMBELA,URBAN,123.7243333333333,3.0999999046325684,4,23192,14620,2225,780,1560,42377,7732.9033203125,4716.12939453125,717.741943359375,503.225830078125,13670,13845.5068359375,3
031511088801109085,031511088801109,AMHARA,RURAL,8132.239027802062,3.609999895095825,5,25236.74151611328,3268,150,312,0,28966.7421875,7077.2138671875,905.26318359375,41.551246643066406,0,8024.0283203125,8039.162109375,2
140305010300533039,140305010300533,ADDIS ABABA,URBAN,1282.906950409996,3.93999981880188,4,29796,33728,3000,41600,16824,124948,18120.8125,8560.40625,761.42132568359375,4270.05078125,31712.69140625,30420.658203125,5
041001088801403080,041001088801403,OROMIA,RURAL,12151.75978535354,5.71999979019165,6,113250.5234375,5940,400,0,600,120190.5234375,19799.04296875,1038.4615478515625,69.93006896972656,104.89511108398437,21012.330078125,21882.45703125,4
130107010100103004,130107010100103,HARAR,URBAN,85.91671883150757,1,1,0,1968,0,0,456,2424,0,1968,0,456,2424,2428.00634765625,1
140205010200504075,140205010200504,ADDIS ABABA,URBAN,1130.79494062984,4.940000057220459,5,24960,17288,8850,193440,5640,250178,44210.52734375,3499.59521484375,1791.4979248046875,1141.700439453125,50643.3203125,48580.01953125,5
150101010100305039,150101010100305,DIRE DAWA,URBAN,244.7012735326688,2.7899999618530273,4,29900,16492,0,0,0,46392,10716.845703125,5911.111328125,0,0,16627.95703125,15688.75390625,3
041112010100108079,041112010100108,OROMIA,URBAN,6019.954575163399,2.1700000762939453,3,77916.80078125,7816,0,260,1680,87672.796875,36026.17578125,3601.84326171875,0,774.19354248046875,40402.2109375,43944.515625,5
041704088803702066,041704088803702,OROMIA,RURAL,13871.21212121212,4.800000190734863,6,90031.7587890625,2608,500,0,0,93139.7578125,18756.615234375,543.33331298828125,104.16666412353516,0,19404.115234375,20207.646484375,4
060103088804602048,060103088804602,BENISHANGUL GUMUZ,RURAL,802.221052631579,4.579999923706055,5,18978.755859375,18032,2500,0,600,40110.7578125,4143.8330078125,3937.117919921875,545.8515625,131.00436401367188,8757.8076171875,9671.1650390625,2
071701088802301059,071701088802301,SNNP,RURAL,6849.806544715449,8.100000381469727,10,47090.484375,2623,377,2132,420,52642.484375,6076.849609375,323.8271484375,46.543209075927734,51.85184860229492,6499.07177734375,7182.8994140625,1
120201010100102100,120201010100102,GAMBELA,URBAN,132.2999623352166,4.809999942779541,7,78572,9996,850,5096,3360,97874,17394.595703125,2078.17041015625,176.71517944335937,698.544677734375,20348.025390625,20609.271484375,4
140812010801246079,140812010801246,ADDIS ABABA,URBAN,1793.829053254437,4.139999866485596,5,66118,39272,20500,73320,6312,205522,33680.67578125,9485.990234375,4951.69091796875,1524.6376953125,49642.99609375,47620.44921875,5
071701088802301011,071701088802301,SNNP,RURAL,6849.806544715449,1.5199999809265137,2,18220.91909790039,1468,280,4160,420,24548.919921875,14724.2890625,965.78948974609375,184.2105255126953,276.3157958984375,16150.60546875,17849.9609375,4
120105088801201013,120105088801201,GAMBELA,RURAL,448.4861028976937,4,5,82056,5172,0,0,0,87228,20514,1293,0,0,21807,22270.341796875,4
050704088801101003,050704088801101,SOMALI,RURAL,1524.370768229167,2.4600000381469727,3,85522.06005859375,5620,0,0,600,91742.0625,34765.06640625,2284.552734375,0,243.90243530273438,37293.51953125,31228.02734375,5
040903010100103095,040903010100103,OROMIA,URBAN,7545.771342281881,1.659999966621399,2,24904.912719726563,4418,0,0,720,30042.912109375,15002.9599609375,2661.44580078125,0,433.7349548339844,18098.140625,19684.9140625,4
060101088800403057,060101088800403,BENISHANGUL GUMUZ,RURAL,1031.427067669173,2.859999895095825,3,22672,1496,360,4160,0,28688,9381.818359375,523.07696533203125,125.87413024902344,0,10030.76953125,11076.884765625,3
130108010100317038,130108010100317,HARAR,URBAN,96.34021164021163,2.559999942779541,3,53812,17100,0,1040,1692,73644,21426.5625,6679.6875,0,660.9375,28767.1875,28814.734375,5
050309088800903050,050309088800903,SOMALI,RURAL,1585.004003267974,6.179999828338623,7,22776,20160,2700,0,4800,50436,3685.43701171875,3262.135986328125,436.8932189941406,776.69903564453125,8161.1650390625,6833.81689453125,1
140906010900663138,140906010900663,ADDIS ABABA,URBAN,1098.837692307692,5.440000057220459,6,21112,12258,0,24960,0,58330,8469.1171875,2253.308837890625,0,0,10722.4267578125,10285.5751953125,2
140807010800749094,140807010800749,ADDIS ABABA,URBAN,1166.494365507104,3.490000009536743,5,65208,120480,59400,52000,42720,339808,33583.953125,34521.48828125,17020.056640625,12240.6875,97366.1875,93399.3125,5
040310088800903029,040310088800903,OROMIA,RURAL,10590.24582560297,1.8399999141693115,2,42683.67736816406,1090,0,0,0,43773.67578125,23197.65234375,592.391357421875,0,0,23790.04296875,24775.1953125,5
042002088802503036,042002088802503,OROMIA,RURAL,7598.341750841752,1.8399999141693115,2,15402.091918945313,1072,0,0,0,16474.091796875,8370.7021484375,582.60870361328125,0,0,8953.3115234375,9324.0712890625,2
150101010100822094,150101010100822,DIRE DAWA,URBAN,186.6838952972493,4.820000171661377,6,62556,10178,0,0,9240,81974,12978.4228515625,2111.6181640625,0,1917.0123291015625,17007.052734375,16046.4365234375,4
150101088800501097,150101088800501,DIRE DAWA,RURAL,108.1944196428572,4.5,6,42016,33889,350,3120,16200,95575,10030.22265625,7530.888671875,77.77777862548828,3600,21238.888671875,21965.67578125,4
071003088801004091,071003088801004,SNNP,RURAL,8072.498530405407,3.4100000858306885,5,10872.959411621094,1158,0,2600,240,14870.958984375,3951.014404296875,339.5894470214844,0,70.38123321533203,4360.98486328125,4819.84423828125,1
020202020100102074,020202020100102,AFAR,URBAN,178.0157264957265,1.2599999904632568,2,17524,3950,0,0,240,21714,13907.9365234375,3134.920654296875,0,190.4761962890625,17233.333984375,16802.375,4
010502020100102003,010502020100102,TIGRAY,URBAN,1928.977663671374,1.0399999618530273,1,13000,1250,620,0,480,15350,12500,1201.923095703125,596.15386962890625,461.5384826660156,14759.6162109375,15105.1005859375,3
