"holder_id","household_id","parcel_id","field_id","plot_twi","plot_srtm","plot_srtmslp","dist_household"
"04090908880280404801","040909088802804048",2,3,20,1540,2,"0.3"
"04090908880280404801","040909088802804048",2,4,20,1540,2,"0.3"
"04090908880280404801","040909088802804048",2,5,20,1540,2,"0.3"
"04090908880280405601","040909088802804056",1,1,13,1550,4,"0"
"04090908880280405601","040909088802804056",1,2,13,1550,4,"0"
"04090908880280405601","040909088802804056",1,3,13,1550,4,"0"
"04090908880280405601","040909088802804056",1,4,13,1550,4,"0"
"04090908880280405601","040909088802804056",1,5,13,1550,4,"0"
"04090908880280406401","040909088802804064",1,1,13,1550,4,"0"
"04090908880280406401","040909088802804064",1,2,13,1550,4,"0"
"04090908880280406401","040909088802804064",1,3,13,1560,4,"0"
"04090908880280407301","040909088802804073",1,1,14,1560,2,"0"
"04090908880280407301","040909088802804073",1,2,14,1560,2,"0"
"04090908880280407301","040909088802804073",1,3,14,1560,2,"0"
"04090908880280407301","040909088802804073",3,1,12,1550,3,"0.2"
"04090908880280407301","040909088802804073",3,2,12,1550,4,"0.2"
"04090908880280407301","040909088802804073",3,3,12,1550,3,"0.2"
"04090908880280407301","040909088802804073",3,4,12,1550,2,"0.2"
"04090908880280407301","040909088802804073",3,5,12,1550,2,"0.1"
"04090908880280408101","040909088802804081",1,1,13,1540,5,"0.3"
"04090908880280408101","040909088802804081",2,1,15,1540,3,"0.1"
"04090908880280408101","040909088802804081",2,2,15,1540,2,"0"
"04090908880280408101","040909088802804081",2,3,15,1540,2,"0.1"
"04090908880280408101","040909088802804081",2,4,15,1540,3,"0.1"
"04090908880280408101","040909088802804081",2,5,15,1540,3,"0.1"
"04090908880280408101","040909088802804081",2,6,15,1540,4,"0.1"
"04090908880280409701","040909088802804097",1,1,14,1560,1,"0"
"04090908880280409802","040909088802804098",1,1,14,1560,1,"0"
"04091308880210200701","040913088802102007",1,1,12,2020,27,"0"
"04091308880210200701","040913088802102007",1,2,12,2040,29,"0"
"04091308880210200701","040913088802102007",1,3,12,2040,28,"0"
"04091308880210200701","040913088802102007",1,4,12,2040,28,"0"
"04091308880210200701","040913088802102007",1,5,12,2050,28,"0.1"
"04091308880210200701","040913088802102007",1,6,12,2050,27,"0.1"
"04091308880210200701","040913088802102007",1,7,12,2040,28,"0"
"04091308880210201501","040913088802102015",1,1,12,2040,28,"0"
"04091308880210201501","040913088802102015",2,1,12,2190,38,"1.3"
"04091308880210201501","040913088802102015",2,2,12,2190,38,"1.3"
"04091308880210201501","040913088802102015",2,3,12,2180,37,"1.3"
"04091308880210201501","040913088802102015",2,4,12,2190,37,"1.3"
"04091308880210201501","040913088802102015",2,5,12,2190,38,"1.3"
"04091308880210201501","040913088802102015",2,6,12,2180,37,"1.3"
"04091308880210201501","040913088802102015",2,7,12,2180,37,"1.3"
"04091308880210201501","040913088802102015",3,1,18,1990,18,"0.2"
"04091308880210201501","040913088802102015",4,1,18,1990,12,"0.4"
"04091308880210201501","040913088802102015",4,2,12,1990,10,"0.4"
"04091308880210201501","040913088802102015",4,3,12,1980,9,"0.4"
"04091308880210202301","040913088802102023",1,1,11,2020,19,"0"
"04091308880210202301","040913088802102023",2,1,11,2020,18,"0"
"04091308880210202301","040913088802102023",2,2,11,2000,21,"0.1"
"04091308880210203101","040913088802102031",1,1,11,2010,19,"0"
"04091308880210203101","040913088802102031",1,2,11,2010,20,"0"
"04091308880210203101","040913088802102031",1,3,11,2010,18,"0"
"04091308880210203101","040913088802102031",2,1,12,1970,24,"0.2"
"04091308880210203101","040913088802102031",2,2,11,1980,22,"0.1"
"04091308880210203901","040913088802102039",1,1,11,2010,19,"0"
"04091308880210203901","040913088802102039",1,2,11,2010,19,"0"
"04091308880210203901","040913088802102039",1,3,11,2010,19,"0"
"04091308880210203901","040913088802102039",2,1,12,2030,25,"0.5"
"04091308880210204701","040913088802102047",1,1,12,2000,21,"0"
"04091308880210204701","040913088802102047",1,2,12,1990,21,"0"
"04091308880210204701","040913088802102047",1,3,11,2000,20,"0"
"04091308880210204701","040913088802102047",2,1,12,2010,22,"0.4"
"04091308880210205501","040913088802102055",1,1,11,1990,19,"0"
"04091308880210205501","040913088802102055",1,2,11,1990,19,"0"
"04091308880210205501","040913088802102055",1,3,11,1990,19,"0"
"04091308880210205501","040913088802102055",2,1,18,1950,19,"0.2"
"04091308880210205501","040913088802102055",2,2,18,1960,20,"0.2"
"04091308880210205801","040913088802102058",1,1,11,1980,21,"0"
"04091308880210206401","040913088802102064",1,1,11,1970,21,"0"
"04091308880210206401","040913088802102064",1,2,11,1970,21,"0"
"04091308880210206401","040913088802102064",2,1,11,1980,23,"0.9"
"04091308880210206401","040913088802102064",2,2,11,1980,23,"0.9"
"04091308880210206401","040913088802102064",2,3,11,1990,23,"0.9"
"04091308880210206401","040913088802102064",2,4,11,1990,23,"0.9"
"04091308880210206401","040913088802102064",2,5,12,1920,13,"0.8"
"04091308880210206401","040913088802102064",2,6,11,1990,23,"0.9"
"04091308880210206401","040913088802102064",2,7,12,1920,13,"0.8"
"04091308880210206401","040913088802102064",2,8,11,1990,23,"0.9"
"04091308880210206401","040913088802102064",2,9,11,1990,23,"0.9"
"04091308880210206401","040913088802102064",3,1,13,1910,13,"0.8"
"04091308880210206401","040913088802102064",3,2,13,1910,13,"0.8"
"04091308880210206401","040913088802102064",4,1,12,1970,21,"0.8"
"04091308880210207201","040913088802102072",1,1,13,1950,21,"0"
"04091308880210207201","040913088802102072",1,2,13,1950,21,"0"
"04091308880210207201","040913088802102072",1,3,13,1950,19,"0"
"04091308880210207201","040913088802102072",1,4,13,1950,21,"0"
"04091308880210207201","040913088802102072",1,5,13,1950,21,"0"
"04091308880210207201","040913088802102072",1,6,13,1950,19,"0"
"04091308880210207201","040913088802102072",2,1,13,1900,11,"0.7"
"04091308880210207201","040913088802102072",2,2,13,1900,11,"0.7"
"04091308880210208001","040913088802102080",1,1,11,1960,11,"0"
"04091308880210208001","040913088802102080",1,2,11,1960,11,"0"
"04091308880210208001","040913088802102080",1,3,11,1960,11,"0"
"04091308880210208001","040913088802102080",2,1,11,1960,10,"0.1"
"04091308880210208001","040913088802102080",2,2,11,1960,11,"0.1"
"04100108880140301001","041001088801403010",1,1,16,2240,10,"0"
"04100108880140301001","041001088801403010",2,1,12,2240,11,"0.2"
"04100108880140301001","041001088801403010",3,1,16,2300,11,"0.6"
"04100108880140301001","041001088801403010",3,2,11,2300,10,"0.7"
"04100108880140301001","041001088801403010",3,3,11,2300,10,"0.7"
"04100108880140302401","041001088801403024",1,1,11,2250,12,"0"
"04100108880140302401","041001088801403024",1,2,11,2250,12,"0"
"04100108880140302401","041001088801403024",1,3,11,2250,12,"0"
"04100108880140302401","041001088801403024",2,1,16,2270,15,"0.2"
"04100108880140302401","041001088801403024",3,1,13,2360,18,"1.1"
"04100108880140303801","041001088801403038",1,1,12,2280,15,"0"
"04100108880140303801","041001088801403038",2,1,12,2470,33,"1.2"
"04100108880140303801","041001088801403038",2,2,12,2470,33,"1.2"
"04100108880140303801","041001088801403038",3,1,13,2420,23,"1.1"
"04100108880140303801","041001088801403038",4,1,12,2330,13,"0.4"
"04100108880140303801","041001088801403038",4,2,12,2330,13,"0.4"
"04100108880140303801","041001088801403038",5,1,12,2260,15,"0.1"
"04100108880140303801","041001088801403038",6,1,11,2270,15,"0.1"
"04100108880140303801","041001088801403038",6,2,11,2270,16,"0.1"
"04100108880140305201","041001088801403052",1,1,12,2240,16,"0"
"04100108880140305201","041001088801403052",1,2,11,2240,16,"0"
"04100108880140305201","041001088801403052",2,1,12,2220,17,"0.1"
"04100108880140305201","041001088801403052",3,1,11,2300,18,"0.4"
"04100108880140305201","041001088801403052",4,1,12,2320,21,"0.5"
"04100108880140306601","041001088801403066",1,1,13,2400,27,"0"
"04100108880140306601","041001088801403066",1,2,13,2400,27,"0"
"04100108880140306601","041001088801403066",2,1,10,2370,33,"0.2"
"04100108880140306601","041001088801403066",3,1,11,2320,26,"0.4"
"04100108880140306601","041001088801403066",4,1,11,2260,20,"0.6"
"04100108880140306601","041001088801403066",5,1,11,2410,24,"0.1"
"04100108880140308001","041001088801403080",1,1,15,2300,18,"0.1"
"04100108880140308001","041001088801403080",1,2,15,2280,18,"0.1"
"04100108880140308001","041001088801403080",2,1,15,2330,30,"0.3"
"04100108880140308001","041001088801403080",3,1,11,2420,24,"0.7"
"04100108880140309401","041001088801403094",1,1,12,2220,18,"0.1"
"04100108880140309401","041001088801403094",1,2,12,2220,18,"0.1"
"04100108880140309401","041001088801403094",1,3,12,2220,17,"0.1"
"04100108880140309401","041001088801403094",2,1,11,2300,17,"0.4"
"04100108880140310801","041001088801403108",1,1,11,2200,13,"0"
"04100108880140310801","041001088801403108",1,2,11,2210,13,"0"
"04100108880140310801","041001088801403108",2,1,13,2210,11,"0.1"
"04100108880140310801","041001088801403108",3,1,12,2320,22,"1"
"04100108880140310801","041001088801403108",3,2,12,2320,21,"1"
"04100108880140310801","041001088801403108",5,1,12,2390,25,"1.5"
"04100108880140310801","041001088801403108",6,1,10,2400,24,"1.6"
"04100108880140310801","041001088801403108",7,1,16,2290,13,"0.8"
"04100108880140312201","041001088801403122",1,1,12,2210,8,"0"
"04100108880140313601","041001088801403136",1,1,12,2210,8,"0"
"04100108880140313601","041001088801403136",2,1,11,2220,11,"0.1"
"04100108880140313601","041001088801403136",3,1,12,2230,9,"0.4"
"04100108880140313601","041001088801403136",4,1,15,2330,14,"1.3"
"04100808880111002301","041008088801110023",1,1,12,2070,5,"0"
"04100808880111002301","041008088801110023",2,1,13,2040,6,"0.6"
"04100808880111002301","041008088801110023",3,1,13,2040,6,"0.5"
"04100808880111002301","041008088801110023",3,2,13,2040,7,"0.5"
"04100808880111002301","041008088801110023",4,1,14,2020,6,"0.9"
"04100808880111002901","041008088801110029",1,1,12,2070,6,"1"
"04100808880111004801","041008088801110048",1,1,12,2060,7,"0.1"
"04100808880111004801","041008088801110048",2,1,13,2000,6,"1.1"
"04100808880111004801","041008088801110048",3,1,13,1990,4,"1.4"
"04100808880111004801","041008088801110048",4,1,12,2080,11,"0.2"
"04100808880111007201","041008088801110072",1,1,13,2070,6,"0.1"
"04100808880111007201","041008088801110072",2,1,12,2060,7,"0.2"
"04100808880111007201","041008088801110072",3,1,14,2010,6,"0.9"
"04100808880111007201","041008088801110072",4,1,14,2010,6,"0.9"
"04100808880111007201","041008088801110072",4,2,14,2010,6,"0.9"
"04100808880111009601","041008088801110096",1,1,13,2060,6,"0"
"04100808880111009601","041008088801110096",2,1,16,2050,7,"0.2"
"04100808880111009601","041008088801110096",2,2,16,2060,9,"0.2"
"04100808880111009601","041008088801110096",3,1,14,2050,10,"0.5"
"04100808880111009601","041008088801110096",3,2,14,2050,9,"0.5"
"04100808880111009601","041008088801110096",3,3,14,2050,9,"0.5"
"04100808880111009601","041008088801110096",4,1,13,2070,12,"0.5"
"04100808880111009601","041008088801110096",4,2,13,2070,12,"0.6"
"04100808880111012001","041008088801110120",1,1,12,2050,7,"0"
"04100808880111012001","041008088801110120",2,1,15,2020,7,"0.5"
"04100808880111012001","041008088801110120",2,2,15,2020,6,"0.5"
"04100808880111012001","041008088801110120",3,1,17,2020,5,"0.7"
"04100808880111012001","041008088801110120",3,2,17,2020,5,"0.7"
"04100808880111014401","041008088801110144",1,1,12,2060,6,"0.2"
"04100808880111014401","041008088801110144",2,1,15,2070,10,"0.3"
"04100808880111014401","041008088801110144",2,2,12,2070,10,"0.3"
"04100808880111014401","041008088801110144",2,3,12,2060,9,"0.3"
"04100808880111014401","041008088801110144",3,1,13,2050,9,"0.4"
"04100808880111014401","041008088801110144",3,2,14,2050,8,"0.4"
"04100808880111016801","041008088801110168",1,1,13,2060,7,"0.1"
"04100808880111019201","041008088801110192",1,1,12,2060,7,"0.1"
"04100808880111019201","041008088801110192",2,1,14,2070,9,"0.2"
"04100808880111019201","041008088801110192",2,2,14,2070,9,"0.2"
"04100808880111019201","041008088801110192",3,1,18,1990,4,"1.4"
"04100808880111019201","041008088801110192",4,1,19,1980,3,"1.7"
"04100808880111021601","041008088801110216",1,1,13,2060,7,"0"
"04100808880111021601","041008088801110216",2,1,13,2100,19,"0.5"
"04100808880111021601","041008088801110216",2,2,13,2100,18,"0.5"
"04100808880111021601","041008088801110216",2,3,12,2090,15,"0.4"
"04100808880111021601","041008088801110216",3,1,12,2050,7,"0.2"
"04100808880111021601","041008088801110216",3,2,12,2050,7,"0.2"
"04100808880111021601","041008088801110216",3,3,12,2050,7,"0.2"
"04100808880111024001","041008088801110240",1,1,14,2030,6,"0"
"04100808880111024001","041008088801110240",2,1,13,2030,5,"0.2"
"04100808880111024001","041008088801110240",2,2,13,2030,5,"0.2"
"04100808880111024001","041008088801110240",2,3,14,2030,6,"0.1"
"04100808880111024001","041008088801110240",3,1,16,1990,4,"0.7"
"04100808880111024001","041008088801110240",4,1,16,1990,4,"0.7"
"04100808880111024001","041008088801110240",5,1,13,2030,7,"0.1"
"04100808880111024001","041008088801110240",5,2,12,2030,6,"0.2"
"04100808880111024001","041008088801110240",5,3,13,2030,7,"0.1"
"04100808880111024001","041008088801110240",5,4,13,2030,7,"0.1"
"04101308880141001101","041013088801410011",1,1,12,1790,19,"0"
"04101308880141001101","041013088801410011",1,2,12,1790,19,"0"
"04101308880141001101","041013088801410011",1,3,12,1790,19,"0"
"04101308880141001101","041013088801410011",1,4,12,1790,22,"0"
"04101308880141002501","041013088801410025",1,1,10,1770,34,"0.4"
"04101308880141002501","041013088801410025",1,2,10,1770,34,"0.4"
"04101308880141002501","041013088801410025",2,1,13,1790,14,"0.2"
"04101308880141002501","041013088801410025",3,1,13,1790,13,"0.2"
"04101308880141002501","041013088801410025",3,2,11,1800,18,"0.3"
"04101308880141003901","041013088801410039",1,1,11,1750,37,"0"
"04101308880141003901","041013088801410039",1,2,11,1750,38,"0"
"04101308880141003901","041013088801410039",2,1,11,1770,30,"0"
"04101308880141005301","041013088801410053",1,1,11,1780,15,"0"
"04101308880141005301","041013088801410053",1,2,11,1780,17,"0"
"04101308880141005301","041013088801410053",2,1,12,1790,22,"0.9"
"04101308880141005301","041013088801410053",3,1,11,1790,21,"0.9"
"04101308880141006701","041013088801410067",1,1,11,1770,22,"0.4"
"04101308880141006701","041013088801410067",1,2,11,1770,24,"0.4"
"04101308880141006701","041013088801410067",1,3,11,1760,29,"0.4"
"04101308880141006701","041013088801410067",2,1,11,1770,25,"0.3"
"04101308880141006701","041013088801410067",3,1,14,1780,12,"0.3"
"04101308880141008101","041013088801410081",1,1,11,1660,46,"0.6"
"04101308880141008101","041013088801410081",1,2,11,1660,45,"0.6"
"04101308880141008101","041013088801410081",2,1,11,1770,20,"0.7"
"04101308880141009501","041013088801410095",1,1,11,1570,32,"1.1"
"04101308880141009501","041013088801410095",1,2,11,1580,35,"1.1"
"04101308880141009501","041013088801410095",2,1,11,1520,25,"0.8"
"04101308880141009501","041013088801410095",3,1,10,1540,33,"0.8"
"04101308880141009501","041013088801410095",4,1,11,1530,27,"0.7"
"04101308880141009501","041013088801410095",5,1,10,1550,42,"0.7"
"04101308880141010901","041013088801410109",1,1,10,1570,31,"0.4"
"04101308880141010901","041013088801410109",1,2,10,1570,31,"0.4"
"04101308880141010901","041013088801410109",1,3,10,1570,33,"0.4"
"04101308880141010901","041013088801410109",2,1,10,1570,32,"0.4"
"04101308880141010901","041013088801410109",3,1,11,1770,20,"1.1"
"04101308880141010901","041013088801410109",4,1,13,1790,16,"0.5"
"04101308880141012301","041013088801410123",1,1,11,1740,40,"0.2"
"04101308880141012301","041013088801410123",1,2,11,1740,40,"0.2"
"04101308880141012301","041013088801410123",1,3,11,1740,40,"0.2"
"04101308880141012301","041013088801410123",2,1,11,1730,40,"0.2"
"04101308880141012301","041013088801410123",3,1,11,1730,42,"0.2"
"04101308880141012301","041013088801410123",4,1,11,1730,44,"0.2"
"04101308880141012301","041013088801410123",5,1,10,1730,47,"0.2"
"04101308880141013701","041013088801410137",1,1,12,1770,29,"0"
"04101308880141013701","041013088801410137",1,2,12,1760,32,"0"
"04101308880141013701","041013088801410137",2,1,11,1760,37,"0.1"
"04101308880141013701","041013088801410137",3,1,11,1760,37,"0.1"
"04110908880030200169","041109088800302001",1,1,15,2360,1,"0.4"
"04110908880030200601","041109088800302006",1,1,13,2360,3,"0"
"04110908880030200601","041109088800302006",1,2,13,2360,3,"0"
"04110908880030200601","041109088800302006",2,1,13,2360,3,"0"
"04110908880030200601","041109088800302006",3,1,13,2360,4,"0.2"
"04110908880030200601","041109088800302006",3,2,13,2360,4,"0.2"
"04110908880030200601","041109088800302006",4,1,15,2360,1,"0.5"
"04110908880030200601","041109088800302006",5,1,15,2360,1,"2.1"
"04110908880030200601","041109088800302006",6,1,14,2370,2,"2.7"
"04110908880030200601","041109088800302006",7,1,14,2360,1,"2.3"
"04110908880030200601","041109088800302006",8,1,16,2350,3,"0.3"
"04110908880030202101","041109088800302021",1,1,13,2360,1,"0"
"04110908880030202101","041109088800302021",1,2,13,2360,1,"0"
"04110908880030202101","041109088800302021",2,1,14,2380,2,"3.4"
"04110908880030202101","041109088800302021",3,1,13,2360,4,"0.5"
"04110908880030202101","041109088800302021",4,1,21,2360,2,"2.6"
"04110908880030202101","041109088800302021",5,1,15,2360,1,"3.2"
"04110908880030202101","041109088800302021",5,2,15,2360,0,"3.1"
"04110908880030202101","041109088800302021",6,1,16,2350,2,"3.4"
"04110908880030203101","041109088800302031",2,1,13,2360,2,"5.5"
"04110908880030203101","041109088800302031",3,1,16,2350,3,"5.5"
"04110908880030204801","041109088800302048",1,2,16,2360,1,"0"
"04110908880030204801","041109088800302048",1,3,16,2360,1,"0"
"04110908880030204801","041109088800302048",2,1,15,2360,2,"1"
"04110908880030204801","041109088800302048",2,2,14,2360,1,"1.1"
"04110908880030205801","041109088800302058",1,1,17,2360,1,"0"
"04110908880030205801","041109088800302058",1,2,17,2360,1,"0"
"04110908880030205801","041109088800302058",2,1,15,2360,1,"2.5"
"04110908880030205801","041109088800302058",3,1,14,2360,1,"1.3"
"04110908880030205801","041109088800302058",4,1,14,2370,1,"1.5"
"04110908880030205801","041109088800302058",5,1,14,2360,2,"1.2"
"04110908880030205801","041109088800302058",6,1,13,2360,2,"1.5"
"04110908880030206601","041109088800302066",1,1,15,2360,1,"0"
"04110908880030206601","041109088800302066",1,2,15,2360,1,"0"
"04110908880030206601","041109088800302066",1,3,15,2360,1,"0"
"04110908880030206601","041109088800302066",2,1,15,2360,1,"2.3"
"04110908880030206601","041109088800302066",3,1,13,2360,3,"2.5"
"04110908880030206601","041109088800302066",4,1,13,2360,3,"2.5"
"04110908880030206601","041109088800302066",5,1,14,2360,2,"0.2"
"04110908880030206601","041109088800302066",6,1,14,2360,1,"2.2"
"04110908880030206601","041109088800302066",7,1,13,2360,3,"2.5"
"04110908880030206900","041109088800302069",1,1,15,2360,2,"0"
"04110908880030207701","041109088800302077",1,1,17,2360,1,"0"
"04110908880030207701","041109088800302077",1,2,17,2360,1,"0"
"04110908880030207701","041109088800302077",2,1,14,2370,1,"1.7"
"04110908880030207701","041109088800302077",3,1,15,2370,1,"1.6"
"04110908880030207701","041109088800302077",4,1,17,2370,1,"1.5"
"04110908880030207701","041109088800302077",4,2,19,2370,1,"1.5"
"04110908880030207701","041109088800302077",4,3,19,2370,1,"1.5"
"04110908880030208501","041109088800302085",1,1,17,2360,1,"0"
"04110908880030208501","041109088800302085",1,2,17,2360,1,"0"
"04110908880030208501","041109088800302085",1,3,17,2360,1,"0"
"04110908880030209301","041109088800302093",1,1,14,2360,2,"0"
"04110908880030209301","041109088800302093",1,2,14,2360,2,"0"
"04110908880030209301","041109088800302093",2,1,14,2360,1,"0.1"
"04110908880030209301","041109088800302093",3,1,14,2360,0,"2"
"04110908880030209301","041109088800302093",3,2,14,2360,1,"2"
"04110908880030209301","041109088800302093",4,1,15,2360,1,"3.5"
"04110908880030210101","041109088800302101",1,1,14,2360,2,"0"
"04110908880030210101","041109088800302101",1,2,14,2360,2,"0"
"04110908880030210101","041109088800302101",1,3,14,2360,2,"0"
"04110908880030210101","041109088800302101",2,1,17,2360,1,"1.7"
"04110908880030210101","041109088800302101",3,1,13,2360,1,"0.6"
"04110908880030210101","041109088800302101",3,2,13,2360,1,"0.6"
"04110908880030210101","041109088800302101",4,1,14,2360,1,"1.8"
"04111708880010400701","041117088800104007",1,1,13,1240,3,"0"
"04111708880010401501","041117088800104015",1,1,14,1240,2,"0"
"04111708880010401501","041117088800104015",2,1,14,1250,1,"1.3"
"04111708880010401501","041117088800104015",2,2,14,1250,1,"1.3"
"04111708880010401501","041117088800104015",2,3,15,1250,1,"1.3"
"04111708880010401501","041117088800104015",2,4,15,1250,1,"1.4"
"04111708880010402301","041117088800104023",1,1,14,1240,2,"0"
"04111708880010402301","041117088800104023",2,1,13,1240,2,"0.8"
"04111708880010402301","041117088800104023",3,1,13,1250,1,"2.4"
"04111708880010402301","041117088800104023",3,2,13,1250,1,"2.4"
"04111708880010403101","041117088800104031",1,1,14,1250,2,"0"
"04111708880010403101","041117088800104031",1,2,14,1240,2,"0"
"04111708880010403101","041117088800104031",1,3,14,1250,1,"0"
"04111708880010403101","041117088800104031",1,4,14,1240,2,"0"
"04111708880010403101","041117088800104031",1,5,14,1240,2,"0"
"04111708880010403101","041117088800104031",1,6,15,1240,0,"0.1"
"04111708880010403101","041117088800104031",2,1,13,1230,6,"1.7"
"04111708880010403101","041117088800104031",2,2,13,1230,6,"1.7"
"04111708880010404001","041117088800104040",1,1,14,1240,2,"0"
"04111708880010404001","041117088800104040",1,2,14,1240,2,"0"
"04111708880010404001","041117088800104040",2,1,15,1220,2,"1.5"
"04111708880010404001","041117088800104040",2,2,15,1220,2,"1.6"
"04111708880010404001","041117088800104040",2,3,15,1220,2,"1.6"
"04111708880010404001","041117088800104040",2,4,15,1220,2,"1.5"
"04111708880010404001","041117088800104040",2,5,15,1220,2,"1.6"
"04111708880010404001","041117088800104040",2,6,15,1220,3,"1.5"
"04111708880010404001","041117088800104040",2,7,15,1220,2,"1.6"
"04111708880010404801","041117088800104048",1,1,14,1240,1,"0"
"04111708880010404801","041117088800104048",1,2,16,1240,1,"0"
"04111708880010404801","041117088800104048",2,1,13,1240,2,"1.2"
"04111708880010404801","041117088800104048",2,2,13,1240,2,"1.2"
"04111708880010404801","041117088800104048",2,3,13,1240,2,"1.2"
"04111708880010405601","041117088800104056",1,1,17,1240,1,"0"
"04111708880010405601","041117088800104056",1,2,17,1240,1,"0"
"04111708880010405601","041117088800104056",2,1,13,1230,2,"1.4"
"04111708880010405601","041117088800104056",2,2,13,1240,2,"1.5"
"04111708880010405601","041117088800104056",2,3,13,1230,2,"1.4"
"04111708880010405601","041117088800104056",2,4,16,1230,1,"1.4"
"04111708880010405601","041117088800104056",3,1,14,1250,1,"1.9"
"04111708880010405601","041117088800104056",3,2,14,1250,1,"1.9"
"04111708880010405601","041117088800104056",3,3,14,1250,2,"1.9"
"04111708880010405601","041117088800104056",3,4,14,1250,1,"1.9"
"04111708880010406401","041117088800104064",1,1,14,1240,1,"0"
"04111708880010406401","041117088800104064",1,2,14,1240,0,"0"
"04111708880010406401","041117088800104064",2,1,14,1240,1,"0.8"
"04111708880010406401","041117088800104064",2,2,14,1240,1,"0.8"
"04111708880010406401","041117088800104064",2,3,14,1240,1,"0.8"
"04111708880010406401","041117088800104064",2,4,14,1240,1,"0.8"
"04111708880010406401","041117088800104064",3,1,14,1230,1,"2.4"
"04111708880010406401","041117088800104064",3,2,14,1230,1,"2.4"
"04111708880010406401","041117088800104064",3,3,13,1230,1,"2.5"
"04111708880010406401","041117088800104064",3,4,13,1230,1,"2.5"
"04111708880010406401","041117088800104064",3,5,13,1230,1,"2.3"
"04111708880010407201","041117088800104072",1,1,14,1240,1,"0.8"
"04111708880010407201","041117088800104072",2,1,14,1240,1,"0.1"
"04111708880010407201","041117088800104072",2,2,14,1240,2,"0.1"
"04111708880010407201","041117088800104072",2,3,17,1240,1,"0.1"
"04111708880010407201","041117088800104072",2,4,17,1240,1,"0.1"
"04111708880010407201","041117088800104072",2,5,17,1240,1,"0.1"
"04111708880010407201","041117088800104072",2,6,17,1240,1,"0.1"
"04111708880010407201","041117088800104072",2,7,17,1240,1,"0.1"
"04111708880010408001","041117088800104080",1,1,13,1240,2,"0"
"04111708880010408001","041117088800104080",1,2,13,1240,2,"0"
"04111708880010408001","041117088800104080",2,1,17,1220,1,"2.8"
"04111708880010408001","041117088800104080",2,2,17,1220,1,"2.8"
"04111708880010408001","041117088800104080",2,3,17,1220,1,"2.8"
"04111708880010408001","041117088800104080",2,4,14,1220,1,"2.7"
"04121208880090400901","041212088800904009",1,1,13,1510,9,"0"
"04121208880090402101","041212088800904021",1,1,11,1520,14,"0"
"04121208880090403301","041212088800904033",1,1,12,1540,9,"0"
"04121208880090404501","041212088800904045",1,1,14,1530,7,"0"
"04121208880090405701","041212088800904057",1,1,13,1500,7,"0"
"04121208880090406901","041212088800904069",1,1,13,1520,20,"0"
"04121208880090406901","041212088800904069",1,2,13,1520,19,"0"
"04121208880090408101","041212088800904081",1,1,13,1510,12,"0"
"04121208880090409301","041212088800904093",1,1,12,1570,9,"0"
"04121208880090409301","041212088800904093",1,2,12,1570,9,"0"
"04121208880090409301","041212088800904093",2,1,12,1560,6,"0.4"
"04121208880090409301","041212088800904093",2,2,12,1560,6,"0.4"
"04121208880090410501","041212088800904105",1,1,12,1560,3,"0.4"
"04121208880090411701","041212088800904117",1,1,12,1570,14,"0"
"04130308880350500801","041303088803505008",1,1,16,2150,6,"0"
"04130308880350500801","041303088803505008",1,2,16,2150,6,"0"
"04130308880350500801","041303088803505008",1,3,16,2150,6,"0"
"04130308880350500801","041303088803505008",1,4,12,2140,6,"0"
"04130308880350500801","041303088803505008",2,1,15,2140,3,"0.2"
"04130308880350500801","041303088803505008",2,2,12,2140,3,"0.3"
"04130308880350500801","041303088803505008",2,3,12,2140,3,"0.3"
"04130308880350500801","041303088803505008",2,4,12,2150,5,"0.3"
"04130308880350500801","041303088803505008",3,1,12,2150,5,"0.4"
"04130308880350501801","041303088803505018",1,1,12,2160,5,"0"
"04130308880350501801","041303088803505018",1,2,12,2160,5,"0"
"04130308880350501801","041303088803505018",1,3,12,2160,5,"0"
"04130308880350501801","041303088803505018",1,4,12,2160,5,"0"
"04130308880350501801","041303088803505018",1,5,12,2160,5,"0"
"04130308880350501801","041303088803505018",2,1,13,2160,6,"0.1"
"04130308880350501801","041303088803505018",2,2,13,2160,7,"0.1"
"04130308880350501801","041303088803505018",3,1,13,2160,7,"0.1"
"04130308880350502801","041303088803505028",1,1,12,2180,6,"0"
"04130308880350502801","041303088803505028",1,2,12,2180,6,"0"
"04130308880350502801","041303088803505028",1,3,12,2180,7,"0"
"04130308880350502801","041303088803505028",1,4,12,2180,7,"0"
"04130308880350502801","041303088803505028",1,5,12,2180,6,"0"
"04130308880350502801","041303088803505028",1,6,12,2180,6,"0"
"04130308880350502801","041303088803505028",1,7,12,2180,6,"0"
"04130308880350502801","041303088803505028",1,8,12,2180,6,"0"
"04130308880350502801","041303088803505028",1,9,12,2180,6,"0.1"
"04130308880350502801","041303088803505028",2,1,12,2190,5,"0.2"
"04130308880350503801","041303088803505038",1,1,12,2180,8,"0"
"04130308880350503801","041303088803505038",1,2,12,2180,9,"0"
"04130308880350503801","041303088803505038",1,3,12,2180,8,"0"
"04130308880350503801","041303088803505038",1,4,12,2180,8,"0"
"04130308880350503801","041303088803505038",1,5,12,2180,8,"0"
"04130308880350503801","041303088803505038",1,6,12,2180,9,"0"
"04130308880350504801","041303088803505048",1,1,13,2180,7,"0"
"04130308880350504801","041303088803505048",1,2,13,2180,7,"0"
