household_id,individual_id,bi2_hhm_new,bi3_hhm_stillm,bi4_hhm_gender,bi5_hhm_age,bi5_hhm_age_months,bi6_hhm_relhhh,bi6_hhm_relhhh_other,bi7_hhm_reas,bi7_hhm_reas_other,bi8_hhm_where,key,roster_key,submissiondate
042101010501435065,2,No,No,Female,26,,Spouse,,,,,uuid:54c20f34-f217-4d97-a997-d23282166e57,uuid:54c20f34-f217-4d97-a997-d23282166e57/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-03T08:42:09Z
042101010501435065,3,No,No,Male,7,,Son/Daughter,,,,,uuid:54c20f34-f217-4d97-a997-d23282166e57,uuid:54c20f34-f217-4d97-a997-d23282166e57/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-03T08:42:09Z
042101010501435065,4,Yes,Yes,Male,33,,Uncle/Aunt,,Loss of Job / Lack of Income,,Migrated from within Ethiopia,uuid:54c20f34-f217-4d97-a997-d23282166e57,uuid:54c20f34-f217-4d97-a997-d23282166e57/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-03T08:42:09Z
042101010501435074,1,No,Yes,Female,43,,Head,,,,,uuid:e021b6e6-b350-4876-8d14-da309d2af5f1,uuid:e021b6e6-b350-4876-8d14-da309d2af5f1/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-08-28T18:19:01Z
042101010501435074,2,No,Yes,Male,29,,Son/Daughter,,,,,uuid:e021b6e6-b350-4876-8d14-da309d2af5f1,uuid:e021b6e6-b350-4876-8d14-da309d2af5f1/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-08-28T18:19:01Z
042101010501435074,3,No,Yes,Female,14,,Sister/Brother,,,,,uuid:e021b6e6-b350-4876-8d14-da309d2af5f1,uuid:e021b6e6-b350-4876-8d14-da309d2af5f1/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-08-28T18:19:01Z
042101010501435083,1,No,Yes,Male,28,,Head,,,,,uuid:1d919761-cfb4-462b-a046-541366125f6d,uuid:1d919761-cfb4-462b-a046-541366125f6d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-08-29T14:40:54Z
042101010501435083,2,No,Yes,Female,24,,Spouse,,,,,uuid:1d919761-cfb4-462b-a046-541366125f6d,uuid:1d919761-cfb4-462b-a046-541366125f6d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-08-29T14:40:54Z
042101010501435083,3,No,Yes,Female,1,10,Son/Daughter,,,,,uuid:1d919761-cfb4-462b-a046-541366125f6d,uuid:1d919761-cfb4-462b-a046-541366125f6d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-08-29T14:40:54Z
042101010501435092,1,No,Yes,Male,29,,Head,,,,,uuid:2009063d-fdd1-42c1-b4ca-a1e5670a4903,uuid:2009063d-fdd1-42c1-b4ca-a1e5670a4903/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-08-31T13:50:05Z
042101010501435101,1,No,Yes,Female,36,,Head,,,,,uuid:6f3dbe39-819f-47fc-bd8c-8d382ebb2d4f,uuid:6f3dbe39-819f-47fc-bd8c-8d382ebb2d4f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-08-29T14:51:28Z
042101010501435110,1,No,Yes,Female,36,,Head,,,,,uuid:025a3d2b-ceb7-4def-9b6c-265889285259,uuid:025a3d2b-ceb7-4def-9b6c-265889285259/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-01T20:04:20Z
042101010501435110,2,No,Yes,Male,18,,Niece/Nephew,,,,,uuid:025a3d2b-ceb7-4def-9b6c-265889285259,uuid:025a3d2b-ceb7-4def-9b6c-265889285259/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-01T20:04:20Z
042101010501435119,1,No,Yes,Male,34,,Head,,,,,uuid:88f86576-2488-4137-af68-b598340ef7a7,uuid:88f86576-2488-4137-af68-b598340ef7a7/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-08-26T17:04:56Z
042101010501435119,2,No,Yes,Female,25,,Spouse,,,,,uuid:88f86576-2488-4137-af68-b598340ef7a7,uuid:88f86576-2488-4137-af68-b598340ef7a7/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-08-26T17:04:56Z
042101010501435119,3,No,Yes,Male,1,7,Son/Daughter,,,,,uuid:88f86576-2488-4137-af68-b598340ef7a7,uuid:88f86576-2488-4137-af68-b598340ef7a7/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-08-26T17:04:56Z
042323010101103009,1,No,Yes,Male,48,,Head,,,,,uuid:a539c7f6-bf16-4e12-87ab-92151ec4ba8a,uuid:a539c7f6-bf16-4e12-87ab-92151ec4ba8a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-02T19:34:38Z
042323010101103009,2,No,Yes,Female,35,,Niece/Nephew,,,,,uuid:a539c7f6-bf16-4e12-87ab-92151ec4ba8a,uuid:a539c7f6-bf16-4e12-87ab-92151ec4ba8a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-02T19:34:38Z
042323010101103009,3,No,Yes,Male,32,,Niece/Nephew,,,,,uuid:a539c7f6-bf16-4e12-87ab-92151ec4ba8a,uuid:a539c7f6-bf16-4e12-87ab-92151ec4ba8a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-02T19:34:38Z
042323010101103020,1,No,Yes,Female,65,,Head,,,,,uuid:51e5eafc-e48f-4619-ba77-7954e85ea8da,uuid:51e5eafc-e48f-4619-ba77-7954e85ea8da/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-08-26T17:04:04Z
042323010101103020,3,No,Yes,Male,72,,Sister/Brother,,,,,uuid:51e5eafc-e48f-4619-ba77-7954e85ea8da,uuid:51e5eafc-e48f-4619-ba77-7954e85ea8da/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-08-26T17:04:04Z
042323010101103020,4,No,Yes,Female,31,,Son/Daughter,,,,,uuid:51e5eafc-e48f-4619-ba77-7954e85ea8da,uuid:51e5eafc-e48f-4619-ba77-7954e85ea8da/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-08-26T17:04:04Z
042323010101103020,5,No,Yes,Male,11,,Grandchild,,,,,uuid:51e5eafc-e48f-4619-ba77-7954e85ea8da,uuid:51e5eafc-e48f-4619-ba77-7954e85ea8da/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-08-26T17:04:04Z
042323010101103020,6,No,Yes,Male,9,,Grandchild,,,,,uuid:51e5eafc-e48f-4619-ba77-7954e85ea8da,uuid:51e5eafc-e48f-4619-ba77-7954e85ea8da/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-08-26T17:04:04Z
042323010101103020,7,No,Yes,Female,33,,Son/Daughter,,,,,uuid:51e5eafc-e48f-4619-ba77-7954e85ea8da,uuid:51e5eafc-e48f-4619-ba77-7954e85ea8da/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-08-26T17:04:04Z
042323010101103031,1,No,Yes,Male,30,,Head,,,,,uuid:fdc624be-fb48-413c-b0c3-0dab63a61b08,uuid:fdc624be-fb48-413c-b0c3-0dab63a61b08/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-08-25T21:13:04Z
042323010101103042,1,No,Yes,Female,60,,Head,,,,,uuid:437aee04-15d3-4990-bc5e-93fc43518076,uuid:437aee04-15d3-4990-bc5e-93fc43518076/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-08-26T15:19:51Z
042323010101103042,2,No,Yes,Male,6,,Grandchild,,,,,uuid:437aee04-15d3-4990-bc5e-93fc43518076,uuid:437aee04-15d3-4990-bc5e-93fc43518076/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-08-26T15:19:51Z
042323010101103042,3,No,Yes,Female,16,,Servant,,,,,uuid:437aee04-15d3-4990-bc5e-93fc43518076,uuid:437aee04-15d3-4990-bc5e-93fc43518076/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-08-26T15:19:51Z
042323010101103086,1,No,Yes,Male,32,,Head,,,,,uuid:e2cc93d9-b40d-4e9d-92ba-76ad080d2205,uuid:e2cc93d9-b40d-4e9d-92ba-76ad080d2205/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-03T18:13:23Z
042323010101103086,2,No,Yes,Female,28,,Spouse,,,,,uuid:e2cc93d9-b40d-4e9d-92ba-76ad080d2205,uuid:e2cc93d9-b40d-4e9d-92ba-76ad080d2205/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-03T18:13:23Z
042323010101103086,3,No,Yes,Female,0,8,Son/Daughter,,,,,uuid:e2cc93d9-b40d-4e9d-92ba-76ad080d2205,uuid:e2cc93d9-b40d-4e9d-92ba-76ad080d2205/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-03T18:13:23Z
042323010101103097,1,No,Yes,Female,65,,Uncle/Aunt,,,,,uuid:32fa5a8e-2bfb-4407-bfa2-308c06c4c4e8,uuid:32fa5a8e-2bfb-4407-bfa2-308c06c4c4e8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-08-31T13:49:54Z
042323010101103097,2,No,Yes,Female,23,,Sister/Brother,,,,,uuid:32fa5a8e-2bfb-4407-bfa2-308c06c4c4e8,uuid:32fa5a8e-2bfb-4407-bfa2-308c06c4c4e8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-08-31T13:49:54Z
042323010101103097,3,No,Yes,Female,35,,Head,,,,,uuid:32fa5a8e-2bfb-4407-bfa2-308c06c4c4e8,uuid:32fa5a8e-2bfb-4407-bfa2-308c06c4c4e8/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-08-31T13:49:54Z
042323010101103108,1,No,Yes,Male,64,,Head,,,,,uuid:267cb15f-a7bc-4bc8-9c94-b773153bfb94,uuid:267cb15f-a7bc-4bc8-9c94-b773153bfb94/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-08-29T14:50:10Z
042323010101103108,2,No,Yes,Female,48,,Spouse,,,,,uuid:267cb15f-a7bc-4bc8-9c94-b773153bfb94,uuid:267cb15f-a7bc-4bc8-9c94-b773153bfb94/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-08-29T14:50:10Z
042323010101103108,3,No,Yes,Male,33,,Son/Daughter,,,,,uuid:267cb15f-a7bc-4bc8-9c94-b773153bfb94,uuid:267cb15f-a7bc-4bc8-9c94-b773153bfb94/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-08-29T14:50:10Z
042323010101103119,1,No,Yes,Male,52,,Head,,,,,uuid:c9937fd2-84dc-401f-a878-ba0b47d1e95f,uuid:c9937fd2-84dc-401f-a878-ba0b47d1e95f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-08-31T16:48:02Z
042323010101103119,2,No,Yes,Female,39,,Spouse,,,,,uuid:c9937fd2-84dc-401f-a878-ba0b47d1e95f,uuid:c9937fd2-84dc-401f-a878-ba0b47d1e95f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-08-31T16:48:02Z
042323010101103119,3,No,Yes,Female,22,,Son/Daughter,,,,,uuid:c9937fd2-84dc-401f-a878-ba0b47d1e95f,uuid:c9937fd2-84dc-401f-a878-ba0b47d1e95f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-08-31T16:48:02Z
042323010101103119,4,No,Yes,Male,16,,Son/Daughter,,,,,uuid:c9937fd2-84dc-401f-a878-ba0b47d1e95f,uuid:c9937fd2-84dc-401f-a878-ba0b47d1e95f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-08-31T16:48:02Z
042323010101103119,5,No,Yes,Female,7,,Grandchild,,,,,uuid:c9937fd2-84dc-401f-a878-ba0b47d1e95f,uuid:c9937fd2-84dc-401f-a878-ba0b47d1e95f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-08-31T16:48:02Z
042323010101103130,1,No,Yes,Female,93,,Head,,,,,uuid:5606a9a2-0115-4573-8ba3-472bc002cee4,uuid:5606a9a2-0115-4573-8ba3-472bc002cee4/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-08-31T13:50:17Z
042323010101103130,2,No,Yes,Male,70,,Son/Daughter,,,,,uuid:5606a9a2-0115-4573-8ba3-472bc002cee4,uuid:5606a9a2-0115-4573-8ba3-472bc002cee4/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-08-31T13:50:17Z
042323010101103130,3,No,Yes,Male,14,,Grandchild,,,,,uuid:5606a9a2-0115-4573-8ba3-472bc002cee4,uuid:5606a9a2-0115-4573-8ba3-472bc002cee4/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-08-31T13:50:17Z
042323010101103130,4,No,Yes,Female,20,,Grandchild,,,,,uuid:5606a9a2-0115-4573-8ba3-472bc002cee4,uuid:5606a9a2-0115-4573-8ba3-472bc002cee4/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-08-31T13:50:17Z
042323010101103152,1,No,Yes,Male,55,,Head,,,,,uuid:0127060f-9c22-4c67-8ab7-10d02eea8a90,uuid:0127060f-9c22-4c67-8ab7-10d02eea8a90/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-08-31T13:49:56Z
042323010101103152,2,No,Yes,Female,52,,Spouse,,,,,uuid:0127060f-9c22-4c67-8ab7-10d02eea8a90,uuid:0127060f-9c22-4c67-8ab7-10d02eea8a90/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-08-31T13:49:56Z
042323010101103152,3,No,Yes,Male,22,,Son/Daughter,,,,,uuid:0127060f-9c22-4c67-8ab7-10d02eea8a90,uuid:0127060f-9c22-4c67-8ab7-10d02eea8a90/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-08-31T13:49:56Z
042323010101103152,4,No,Yes,Female,20,,Son/Daughter,,,,,uuid:0127060f-9c22-4c67-8ab7-10d02eea8a90,uuid:0127060f-9c22-4c67-8ab7-10d02eea8a90/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-08-31T13:49:56Z
042323010101103174,1,No,Yes,Male,57,,Head,,,,,uuid:59a53d49-36a4-4588-b383-f1d620800bde,uuid:59a53d49-36a4-4588-b383-f1d620800bde/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-01T17:41:29Z
042323010101103174,3,No,Yes,Female,45,,Spouse,,,,,uuid:59a53d49-36a4-4588-b383-f1d620800bde,uuid:59a53d49-36a4-4588-b383-f1d620800bde/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-01T17:41:29Z
042323010101103174,4,No,Yes,Male,33,,Son/Daughter,,,,,uuid:59a53d49-36a4-4588-b383-f1d620800bde,uuid:59a53d49-36a4-4588-b383-f1d620800bde/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-01T17:41:29Z
042323010101103174,5,No,Yes,Male,33,,Niece/Nephew,,,,,uuid:59a53d49-36a4-4588-b383-f1d620800bde,uuid:59a53d49-36a4-4588-b383-f1d620800bde/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-01T17:41:29Z
042424010100685003,1,No,Yes,Female,32,,Head,,,,,uuid:6dddd3c7-1df4-46eb-8171-b801f0def522,uuid:6dddd3c7-1df4-46eb-8171-b801f0def522/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-09T16:10:10Z
042424010100685003,2,No,Yes,Female,4,2,Son/Daughter,,,,,uuid:6dddd3c7-1df4-46eb-8171-b801f0def522,uuid:6dddd3c7-1df4-46eb-8171-b801f0def522/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-09T16:10:10Z
042424010100685017,1,No,Yes,Female,40,,Head,,,,,uuid:e6973766-73eb-470f-a903-b0505fefaafc,uuid:e6973766-73eb-470f-a903-b0505fefaafc/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-08-25T12:02:16Z
042424010100685017,2,No,Yes,Male,42,,Spouse,,,,,uuid:e6973766-73eb-470f-a903-b0505fefaafc,uuid:e6973766-73eb-470f-a903-b0505fefaafc/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-08-25T12:02:16Z
042424010100685017,3,No,Yes,Male,18,,Son/Daughter,,,,,uuid:e6973766-73eb-470f-a903-b0505fefaafc,uuid:e6973766-73eb-470f-a903-b0505fefaafc/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-08-25T12:02:16Z
042424010100685017,4,No,Yes,Female,13,,Son/Daughter,,,,,uuid:e6973766-73eb-470f-a903-b0505fefaafc,uuid:e6973766-73eb-470f-a903-b0505fefaafc/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-08-25T12:02:16Z
042424010100685059,1,No,Yes,Male,48,,Head,,,,,uuid:1201ccc6-ceef-4057-a4cf-a0014f9f820a,uuid:1201ccc6-ceef-4057-a4cf-a0014f9f820a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-03T08:42:11Z
042424010100685059,2,No,Yes,Female,40,,Spouse,,,,,uuid:1201ccc6-ceef-4057-a4cf-a0014f9f820a,uuid:1201ccc6-ceef-4057-a4cf-a0014f9f820a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-03T08:42:11Z
042424010100685059,3,No,Yes,Female,21,,Son/Daughter,,,,,uuid:1201ccc6-ceef-4057-a4cf-a0014f9f820a,uuid:1201ccc6-ceef-4057-a4cf-a0014f9f820a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-03T08:42:11Z
042424010100685059,4,No,Yes,Male,19,,Son/Daughter,,,,,uuid:1201ccc6-ceef-4057-a4cf-a0014f9f820a,uuid:1201ccc6-ceef-4057-a4cf-a0014f9f820a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-03T08:42:11Z
042424010100685059,5,No,Yes,Female,13,,Son/Daughter,,,,,uuid:1201ccc6-ceef-4057-a4cf-a0014f9f820a,uuid:1201ccc6-ceef-4057-a4cf-a0014f9f820a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-09-03T08:42:11Z
042424010100685059,6,No,Yes,Female,8,,Son/Daughter,,,,,uuid:1201ccc6-ceef-4057-a4cf-a0014f9f820a,uuid:1201ccc6-ceef-4057-a4cf-a0014f9f820a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-09-03T08:42:11Z
042424010100685059,7,No,Yes,Male,5,,Son/Daughter,,,,,uuid:1201ccc6-ceef-4057-a4cf-a0014f9f820a,uuid:1201ccc6-ceef-4057-a4cf-a0014f9f820a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-09-03T08:42:11Z
042424010100685059,8,No,Yes,Male,2,6,Son/Daughter,,,,,uuid:1201ccc6-ceef-4057-a4cf-a0014f9f820a,uuid:1201ccc6-ceef-4057-a4cf-a0014f9f820a/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[8],2020-09-03T08:42:11Z
042424010100685073,1,No,Yes,Male,40,,Head,,,,,uuid:aba50cbc-9abf-498a-8f06-10702213f937,uuid:aba50cbc-9abf-498a-8f06-10702213f937/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-03T08:42:12Z
042424010100685073,2,No,Yes,Female,37,,Spouse,,,,,uuid:aba50cbc-9abf-498a-8f06-10702213f937,uuid:aba50cbc-9abf-498a-8f06-10702213f937/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-03T08:42:12Z
042424010100685073,3,No,Yes,Female,12,,Son/Daughter,,,,,uuid:aba50cbc-9abf-498a-8f06-10702213f937,uuid:aba50cbc-9abf-498a-8f06-10702213f937/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-03T08:42:12Z
042424010100685073,4,No,Yes,Male,6,,Son/Daughter,,,,,uuid:aba50cbc-9abf-498a-8f06-10702213f937,uuid:aba50cbc-9abf-498a-8f06-10702213f937/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-03T08:42:12Z
042424010100685073,5,No,Yes,Male,30,,Sister/Brother,,,,,uuid:aba50cbc-9abf-498a-8f06-10702213f937,uuid:aba50cbc-9abf-498a-8f06-10702213f937/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-09-03T08:42:12Z
042424010100685073,6,No,Yes,Female,27,,Sister/Brother,,,,,uuid:aba50cbc-9abf-498a-8f06-10702213f937,uuid:aba50cbc-9abf-498a-8f06-10702213f937/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-09-03T08:42:12Z
042424010100685101,1,No,Yes,Male,35,,Head,,,,,uuid:6646a6ed-f46f-4407-9514-f5626f6dbc7f,uuid:6646a6ed-f46f-4407-9514-f5626f6dbc7f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-01T13:10:33Z
042424010100685101,2,No,Yes,Female,22,,Spouse,,,,,uuid:6646a6ed-f46f-4407-9514-f5626f6dbc7f,uuid:6646a6ed-f46f-4407-9514-f5626f6dbc7f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-01T13:10:33Z
042424010100685101,3,No,Yes,Male,4,3,Son/Daughter,,,,,uuid:6646a6ed-f46f-4407-9514-f5626f6dbc7f,uuid:6646a6ed-f46f-4407-9514-f5626f6dbc7f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-01T13:10:33Z
042424010100685101,4,No,Yes,Female,1,3,Son/Daughter,,,,,uuid:6646a6ed-f46f-4407-9514-f5626f6dbc7f,uuid:6646a6ed-f46f-4407-9514-f5626f6dbc7f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-01T13:10:33Z
042424010100685115,1,No,Yes,Male,48,,Head,,,,,uuid:8e29e9e0-4207-48d9-97a4-f71a46b3cb8d,uuid:8e29e9e0-4207-48d9-97a4-f71a46b3cb8d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-01T13:10:27Z
042424010100685115,2,No,Yes,Female,22,,Son/Daughter,,,,,uuid:8e29e9e0-4207-48d9-97a4-f71a46b3cb8d,uuid:8e29e9e0-4207-48d9-97a4-f71a46b3cb8d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-01T13:10:27Z
042424010100685115,3,No,Yes,Female,16,,Son/Daughter,,,,,uuid:8e29e9e0-4207-48d9-97a4-f71a46b3cb8d,uuid:8e29e9e0-4207-48d9-97a4-f71a46b3cb8d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-01T13:10:27Z
042424010100685115,4,No,Yes,Female,14,,Son/Daughter,,,,,uuid:8e29e9e0-4207-48d9-97a4-f71a46b3cb8d,uuid:8e29e9e0-4207-48d9-97a4-f71a46b3cb8d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-01T13:10:27Z
042424010100685115,5,No,Yes,Male,12,,Son/Daughter,,,,,uuid:8e29e9e0-4207-48d9-97a4-f71a46b3cb8d,uuid:8e29e9e0-4207-48d9-97a4-f71a46b3cb8d/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-09-01T13:10:27Z
042424010100685129,1,No,Yes,Female,32,,Head,,,,,uuid:d93f37b7-e955-40f7-92e1-481e144fe41f,uuid:d93f37b7-e955-40f7-92e1-481e144fe41f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-16T13:42:32Z
042424010100685129,2,No,Yes,Male,38,,Spouse,,,,,uuid:d93f37b7-e955-40f7-92e1-481e144fe41f,uuid:d93f37b7-e955-40f7-92e1-481e144fe41f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-09-16T13:42:32Z
042424010100685129,3,No,Yes,Male,11,,Son/Daughter,,,,,uuid:d93f37b7-e955-40f7-92e1-481e144fe41f,uuid:d93f37b7-e955-40f7-92e1-481e144fe41f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-09-16T13:42:32Z
042424010100685129,4,No,Yes,Male,7,,Son/Daughter,,,,,uuid:d93f37b7-e955-40f7-92e1-481e144fe41f,uuid:d93f37b7-e955-40f7-92e1-481e144fe41f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-09-16T13:42:32Z
042424010100685129,5,No,Yes,Female,5,,Son/Daughter,,,,,uuid:d93f37b7-e955-40f7-92e1-481e144fe41f,uuid:d93f37b7-e955-40f7-92e1-481e144fe41f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-09-16T13:42:32Z
042424010100685129,6,No,Yes,Female,36,,Sister/Brother,,,,,uuid:d93f37b7-e955-40f7-92e1-481e144fe41f,uuid:d93f37b7-e955-40f7-92e1-481e144fe41f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-09-16T13:42:32Z
042424010100685129,7,No,Yes,Female,15,,Other Relative,,,,,uuid:d93f37b7-e955-40f7-92e1-481e144fe41f,uuid:d93f37b7-e955-40f7-92e1-481e144fe41f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-09-16T13:42:32Z
042424010100685129,8,No,Yes,Female,0,9,Son/Daughter,,,,,uuid:d93f37b7-e955-40f7-92e1-481e144fe41f,uuid:d93f37b7-e955-40f7-92e1-481e144fe41f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[8],2020-09-16T13:42:32Z
042424010100685143,1,No,Yes,Male,43,,Head,,,,,uuid:ac0b1c5a-bdbf-4591-810d-db1eab0e790f,uuid:ac0b1c5a-bdbf-4591-810d-db1eab0e790f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-09-03T14:00:02Z
